image_id,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young,x_1,y_1,width,height,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y,identity_id,image_path,crop_path,lefteye_x_crop,lefteye_y_crop,righteye_x_crop,righteye_y_crop,nose_x_crop,nose_y_crop,leftmouth_x_crop,leftmouth_y_crop,rightmouth_x_crop,rightmouth_y_crop,aligned_path,lefteye_x_pred,lefteye_y_pred,righteye_x_pred,righteye_y_pred,nose_x_pred,nose_y_pred,leftmouth_x_pred,leftmouth_y_pred,rightmouth_x_pred,rightmouth_y_pred
182567.jpg,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,60,161,231,320,131,277,227,272,176,340,148,366,230,358,1043,/content/celeba/Part 19/Part 19/182567.jpg,/content/celeba/prepared_data/cropped_faces/182567.jpg,39.34199142456055,46.400001525878906,92.53679656982422,44.400001525878906,64.27705383300781,71.5999984741211,48.761905670166016,82.0,94.19913482666016,78.80000305175781,/content/celeba/prepared_data/aligned_faces/pred/182567.jpg,40.0,46.0,92.0,44.0,64.0,72.0,48.0,82.0,94.0,78.0
182579.jpg,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,828,116,333,461,930,282,1046,286,978,362,926,410,1030,410,953,/content/celeba/Part 19/Part 19/182579.jpg,/content/celeba/prepared_data/cropped_faces/182579.jpg,39.20720672607422,46.09110641479492,83.7957992553711,47.20173645019531,57.657657623291016,68.3036880493164,37.66967010498047,81.63123321533203,77.64564514160156,81.63123321533203,/content/celeba/prepared_data/aligned_faces/pred/182579.jpg,40.0,46.0,84.0,48.0,58.0,68.0,38.0,82.0,76.0,82.0
182594.jpg,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,66,136,416,576,194,344,363,383,243,465,166,502,333,543,4555,/content/celeba/Part 19/Part 19/182594.jpg,/content/celeba/prepared_data/cropped_faces/182594.jpg,39.38461685180664,46.22222137451172,91.38461303710938,54.88888931274414,54.46154022216797,73.11111450195312,30.769229888916016,81.33333587646484,82.15384674072266,90.44444274902344,/content/celeba/prepared_data/aligned_faces/pred/182594.jpg,40.0,46.0,92.0,56.0,54.0,74.0,30.0,82.0,82.0,90.0
182602.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,73,1,208,288,137,97,207,112,148,145,129,177,183,185,2122,/content/celeba/Part 19/Part 19/182602.jpg,/content/celeba/prepared_data/cropped_faces/182602.jpg,39.38461685180664,42.66666793823242,82.46154022216797,49.33333206176758,46.153846740722656,64.0,34.46154022216797,78.22222137451172,67.69230651855469,81.77777862548828,/content/celeba/prepared_data/aligned_faces/pred/182602.jpg,40.0,44.0,82.0,50.0,46.0,64.0,34.0,80.0,66.0,82.0
182613.jpg,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,134,20,138,191,176,89,224,89,195,111,180,139,219,142,3315,/content/celeba/Part 19/Part 19/182613.jpg,/content/celeba/prepared_data/cropped_faces/182613.jpg,38.956520080566406,46.24083709716797,83.47826385498047,46.24083709716797,56.5797119140625,60.98429489135742,42.66666793823242,79.74868774414062,78.840576171875,81.75916290283203,/content/celeba/prepared_data/aligned_faces/pred/182613.jpg,40.0,46.0,84.0,46.0,56.0,60.0,42.0,80.0,78.0,82.0
182617.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,136,28,114,158,171,85,211,83,182,103,172,128,207,127,3496,/content/celeba/Part 19/Part 19/182617.jpg,/content/celeba/prepared_data/cropped_faces/182617.jpg,39.29824447631836,46.177215576171875,84.21052551269531,44.55696105957031,51.64912414550781,60.75949478149414,40.421051025390625,81.01265716552734,79.71929931640625,80.20252990722656,/content/celeba/prepared_data/aligned_faces/pred/182617.jpg,40.0,46.0,84.0,44.0,52.0,62.0,40.0,82.0,78.0,80.0
182623.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,150,125,156,216,198,203,266,204,223,254,204,263,274,264,1689,/content/celeba/Part 19/Part 19/182623.jpg,/content/celeba/prepared_data/cropped_faces/182623.jpg,39.38461685180664,46.22222137451172,95.17948913574219,46.814815521240234,59.89743423461914,76.44444274902344,44.30769348144531,81.77777862548828,101.74359130859375,82.37036895751953,/content/celeba/prepared_data/aligned_faces/pred/182623.jpg,40.0,46.0,94.0,48.0,60.0,76.0,44.0,82.0,100.0,82.0
182628.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,123,82,146,202,168,155,224,146,195,195,182,211,240,202,1689,/content/celeba/Part 19/Part 19/182628.jpg,/content/celeba/prepared_data/cropped_faces/182628.jpg,39.45205307006836,46.25742721557617,88.54794311523438,40.5544548034668,63.123287200927734,71.60395812988281,51.72602844238281,81.7425765991211,102.5753402709961,76.03960418701172,/content/celeba/prepared_data/aligned_faces/pred/182628.jpg,40.0,46.0,90.0,40.0,62.0,70.0,52.0,82.0,102.0,76.0
182643.jpg,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,213,45,114,158,248,102,288,104,269,126,250,145,282,148,9739,/content/celeba/Part 19/Part 19/182643.jpg,/content/celeba/prepared_data/cropped_faces/182643.jpg,39.29824447631836,46.177215576171875,84.21052551269531,47.79747009277344,62.877193450927734,65.62025451660156,41.543861389160156,81.01265716552734,77.47368621826172,83.44303894042969,/content/celeba/prepared_data/aligned_faces/pred/182643.jpg,40.0,46.0,84.0,48.0,64.0,68.0,40.0,82.0,78.0,84.0
182644.jpg,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,122,29,81,112,147,69,175,68,161,87,151,99,172,99,9739,/content/celeba/Part 19/Part 19/182644.jpg,/content/celeba/prepared_data/cropped_faces/182644.jpg,39.50617218017578,45.71428680419922,83.75308990478516,44.57143020629883,61.62963104248047,66.28571319580078,45.8271598815918,80.0,79.01234436035156,80.0,/content/celeba/prepared_data/aligned_faces/pred/182644.jpg,40.0,46.0,84.0,44.0,60.0,66.0,46.0,80.0,80.0,80.0
182659.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,209,53,143,198,253,124,303,119,278,151,267,176,303,174,10001,/content/celeba/Part 19/Part 19/182659.jpg,/content/celeba/prepared_data/cropped_faces/182659.jpg,39.38461685180664,45.898990631103516,84.13986206054688,42.66666793823242,61.762237548828125,63.35353469848633,51.91608428955078,79.51515197753906,84.13986206054688,78.22222137451172,/content/celeba/prepared_data/aligned_faces/pred/182659.jpg,40.0,46.0,84.0,42.0,62.0,62.0,50.0,80.0,84.0,78.0
182695.jpg,-1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,184,60,146,202,229,133,286,137,254,166,222,189,285,193,8880,/content/celeba/Part 19/Part 19/182695.jpg,/content/celeba/prepared_data/cropped_faces/182695.jpg,39.45205307006836,46.25742721557617,89.4246597290039,48.79207992553711,61.3698616027832,67.16831970214844,33.315067291259766,81.7425765991211,88.54794311523438,84.27722930908203,/content/celeba/prepared_data/aligned_faces/pred/182695.jpg,40.0,46.0,90.0,48.0,62.0,68.0,32.0,82.0,88.0,84.0
182699.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,376,225,348,482,483,399,553,396,564,477,474,533,530,527,8880,/content/celeba/Part 19/Part 19/182699.jpg,/content/celeba/prepared_data/cropped_faces/182699.jpg,39.3563232421875,46.20746994018555,65.10344696044922,45.410789489746094,69.14942169189453,66.9211654663086,36.04597854614258,81.79253387451172,56.6436767578125,80.19917297363281,/content/celeba/prepared_data/aligned_faces/pred/182699.jpg,40.0,46.0,66.0,42.0,68.0,66.0,36.0,82.0,60.0,80.0
182705.jpg,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,135,92,140,194,178,162,237,164,210,199,175,216,235,216,9737,/content/celeba/Part 19/Part 19/182705.jpg,/content/celeba/prepared_data/cropped_faces/182705.jpg,39.31428527832031,46.18556594848633,93.25714111328125,47.50515365600586,68.57142639160156,70.59793853759766,36.57143020629883,81.8144302368164,91.42857360839844,81.8144302368164,/content/celeba/prepared_data/aligned_faces/pred/182705.jpg,40.0,46.0,92.0,48.0,68.0,70.0,36.0,82.0,92.0,82.0
182712.jpg,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,-1,147,52,109,151,181,107,224,108,193,137,178,147,219,150,5148,/content/celeba/Part 19/Part 19/182712.jpg,/content/celeba/prepared_data/cropped_faces/182712.jpg,39.926605224609375,46.62251663208008,90.4220199584961,47.47019958496094,54.018348693847656,72.052978515625,36.40367126464844,80.52980041503906,84.55046081542969,83.07284545898438,/content/celeba/prepared_data/aligned_faces/pred/182712.jpg,40.0,46.0,90.0,48.0,54.0,72.0,36.0,80.0,84.0,84.0
182715.jpg,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,226,42,239,331,300,162,381,166,350,209,300,251,371,258,6846,/content/celeba/Part 19/Part 19/182715.jpg,/content/celeba/prepared_data/cropped_faces/182715.jpg,39.631797790527344,46.40483474731445,83.0125503540039,47.95166015625,66.41004180908203,64.58006286621094,39.631797790527344,80.8217544555664,77.65690612792969,83.52870178222656,/content/celeba/prepared_data/aligned_faces/pred/182715.jpg,40.0,46.0,84.0,48.0,66.0,66.0,40.0,82.0,78.0,84.0
182719.jpg,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,217,94,213,295,283,201,363,203,324,250,293,281,351,285,5354,/content/celeba/Part 19/Part 19/182719.jpg,/content/celeba/prepared_data/cropped_faces/182719.jpg,39.66197204589844,46.427120208740234,87.73709106445312,47.29491424560547,64.30046844482422,67.6881332397461,45.67136001586914,81.13898468017578,80.52581787109375,82.87457275390625,/content/celeba/prepared_data/aligned_faces/pred/182719.jpg,40.0,46.0,88.0,48.0,64.0,68.0,46.0,82.0,80.0,84.0
182724.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,-1,118,102,161,223,168,183,234,177,200,227,175,244,239,239,5148,/content/celeba/Part 19/Part 19/182724.jpg,/content/celeba/prepared_data/cropped_faces/182724.jpg,39.75155258178711,46.4932746887207,92.22360229492188,43.0493278503418,65.19254302978516,71.7488784790039,45.316768646240234,81.50672912597656,96.19876098632812,78.63677215576172,/content/celeba/prepared_data/aligned_faces/pred/182724.jpg,40.0,46.0,92.0,44.0,64.0,72.0,46.0,82.0,96.0,78.0
182743.jpg,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,698,169,325,450,798,331,948,369,859,449,763,456,910,494,5676,/content/celeba/Part 19/Part 19/182743.jpg,/content/celeba/prepared_data/cropped_faces/182743.jpg,39.38461685180664,46.08000183105469,98.46154022216797,56.88888931274414,63.40922927856445,79.64444732666016,25.600000381469727,81.63555908203125,83.4953842163086,92.44444274902344,/content/celeba/prepared_data/aligned_faces/pred/182743.jpg,40.0,46.0,98.0,56.0,64.0,80.0,26.0,82.0,84.0,92.0
182751.jpg,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,1,65,37,70,97,87,72,116,72,100,89,88,99,117,99,8395,/content/celeba/Part 19/Part 19/182751.jpg,/content/celeba/prepared_data/cropped_faces/182751.jpg,40.228572845458984,46.18556594848633,93.25714111328125,46.18556594848633,64.0,68.6185531616211,42.05714416503906,81.8144302368164,95.0857162475586,81.8144302368164,/content/celeba/prepared_data/aligned_faces/pred/182751.jpg,40.0,46.0,92.0,46.0,64.0,68.0,42.0,82.0,94.0,82.0
182757.jpg,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,133,76,205,284,196,179,269,183,246,228,197,258,262,259,7206,/content/celeba/Part 19/Part 19/182757.jpg,/content/celeba/prepared_data/cropped_faces/182757.jpg,39.336585998535156,46.42253494262695,84.91707611083984,48.2253532409668,70.55609893798828,68.50704193115234,39.960975646972656,82.02816772460938,80.54634094238281,82.47887420654297,/content/celeba/prepared_data/aligned_faces/pred/182757.jpg,40.0,46.0,84.0,48.0,70.0,68.0,40.0,82.0,80.0,84.0
182762.jpg,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,190,83,369,511,304,268,421,266,393,341,315,410,421,399,9737,/content/celeba/Part 19/Part 19/182762.jpg,/content/celeba/prepared_data/cropped_faces/182762.jpg,39.544715881347656,46.34050750732422,80.13008117675781,45.83953094482422,70.41734313964844,64.626220703125,43.360435485839844,81.90998077392578,80.13008117675781,79.15460205078125,/content/celeba/prepared_data/aligned_faces/pred/182762.jpg,40.0,46.0,80.0,46.0,70.0,64.0,42.0,82.0,80.0,78.0
182764.jpg,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,21,51,182,252,77,142,150,144,103,193,75,212,156,214,6824,/content/celeba/Part 19/Part 19/182764.jpg,/content/celeba/prepared_data/cropped_faces/182764.jpg,39.38461685180664,46.22222137451172,90.72527313232422,47.238094329833984,57.67033004760742,72.12698364257812,37.978023529052734,81.77777862548828,94.94505310058594,82.79364776611328,/content/celeba/prepared_data/aligned_faces/pred/182764.jpg,40.0,46.0,92.0,48.0,58.0,74.0,38.0,82.0,94.0,82.0
182784.jpg,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,160,101,153,212,207,178,267,175,234,216,209,235,274,234,6745,/content/celeba/Part 19/Part 19/182784.jpg,/content/celeba/prepared_data/cropped_faces/182784.jpg,39.32026290893555,46.49056625366211,89.51634216308594,44.67924499511719,61.90849685668945,69.4339599609375,40.993465423583984,80.9056625366211,95.37255096435547,80.30188751220703,/content/celeba/prepared_data/aligned_faces/pred/182784.jpg,40.0,46.0,90.0,44.0,62.0,70.0,40.0,82.0,94.0,80.0
182803.jpg,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,350,298,546,756,518,571,715,601,590,716,488,775,666,811,7002,/content/celeba/Part 19/Part 19/182803.jpg,/content/celeba/prepared_data/cropped_faces/182803.jpg,39.38461685180664,46.22222137451172,85.56776428222656,51.30158615112305,56.263736724853516,70.7724838256836,32.35165023803711,80.76190185546875,74.0805892944336,86.85713958740234,/content/celeba/prepared_data/aligned_faces/pred/182803.jpg,40.0,46.0,86.0,52.0,56.0,70.0,32.0,80.0,74.0,86.0
182839.jpg,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,469,251,400,554,592,451,751,476,679,571,572,604,718,630,7002,/content/celeba/Part 19/Part 19/182839.jpg,/content/celeba/prepared_data/cropped_faces/182839.jpg,39.36000061035156,46.20938491821289,90.23999786376953,51.98556137084961,67.19999694824219,73.93502044677734,32.959999084472656,81.5595703125,79.68000030517578,87.56678771972656,/content/celeba/prepared_data/aligned_faces/pred/182839.jpg,40.0,46.0,90.0,52.0,66.0,74.0,32.0,82.0,80.0,88.0
182851.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,226,208,398,551,348,407,510,385,433,500,361,556,526,538,5276,/content/celeba/Part 19/Part 19/182851.jpg,/content/celeba/prepared_data/cropped_faces/182851.jpg,39.23617935180664,46.228675842285156,91.33668518066406,41.11796569824219,66.57286071777344,67.8330307006836,43.417083740234375,80.84210205078125,96.48241424560547,76.66061401367188,/content/celeba/prepared_data/aligned_faces/pred/182851.jpg,40.0,46.0,90.0,42.0,66.0,68.0,42.0,80.0,96.0,76.0
182855.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,193,70,140,194,236,140,289,144,259,177,233,191,284,198,6846,/content/celeba/Part 19/Part 19/182855.jpg,/content/celeba/prepared_data/cropped_faces/182855.jpg,39.31428527832031,46.18556594848633,87.77143096923828,48.82474136352539,60.342857360839844,70.59793853759766,36.57143020629883,79.83505249023438,83.19999694824219,84.45360565185547,/content/celeba/prepared_data/aligned_faces/pred/182855.jpg,40.0,46.0,88.0,48.0,62.0,72.0,36.0,80.0,82.0,84.0
182857.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,112,88,143,198,156,159,216,155,181,193,160,213,220,210,5276,/content/celeba/Part 19/Part 19/182857.jpg,/content/celeba/prepared_data/cropped_faces/182857.jpg,39.38461685180664,45.898990631103516,93.09091186523438,43.31312942504883,61.762237548828125,67.8787841796875,42.96503448486328,80.8080825805664,96.67132568359375,78.86869049072266,/content/celeba/prepared_data/aligned_faces/pred/182857.jpg,40.0,46.0,92.0,42.0,62.0,68.0,42.0,80.0,96.0,78.0
182880.jpg,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,238,174,382,529,356,365,490,380,424,455,358,512,471,507,7193,/content/celeba/Part 19/Part 19/182880.jpg,/content/celeba/prepared_data/cropped_faces/182880.jpg,39.539268493652344,46.21549987792969,84.43978881835938,49.84498977661133,62.324607849121094,67.99243927001953,40.20942306518555,81.78450012207031,78.07329559326172,80.57466888427734,/content/celeba/prepared_data/aligned_faces/pred/182880.jpg,40.0,46.0,84.0,50.0,62.0,68.0,40.0,82.0,76.0,82.0
182881.jpg,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,258,58,114,158,293,115,346,114,315,149,292,159,350,157,5676,/content/celeba/Part 19/Part 19/182881.jpg,/content/celeba/prepared_data/cropped_faces/182881.jpg,39.29824447631836,46.177215576171875,98.80701446533203,45.367088317871094,64.0,73.72151947021484,38.175437927246094,81.82278442382812,103.29824829101562,80.20252990722656,/content/celeba/prepared_data/aligned_faces/pred/182881.jpg,40.0,46.0,96.0,44.0,64.0,74.0,38.0,82.0,102.0,80.0
182882.jpg,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,1,-1,-1,1,716,447,624,864,908,759,1148,753,1028,915,920,999,1148,987,5570,/content/celeba/Part 19/Part 19/182882.jpg,/content/celeba/prepared_data/cropped_faces/182882.jpg,39.38461685180664,46.22222137451172,88.61538696289062,45.33333206176758,64.0,69.33333587646484,41.846153259277344,81.77777862548828,88.61538696289062,80.0,/content/celeba/prepared_data/aligned_faces/pred/182882.jpg,40.0,46.0,88.0,46.0,64.0,70.0,40.0,82.0,88.0,80.0
182883.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,320,290,156,216,368,368,435,353,410,406,380,428,448,413,6973,/content/celeba/Part 19/Part 19/182883.jpg,/content/celeba/prepared_data/cropped_faces/182883.jpg,39.38461685180664,46.22222137451172,94.35897064208984,37.33333206176758,73.84615325927734,68.74073791503906,49.230770111083984,81.77777862548828,105.02564239501953,72.88888549804688,/content/celeba/prepared_data/aligned_faces/pred/182883.jpg,40.0,46.0,94.0,38.0,74.0,70.0,50.0,82.0,104.0,74.0
182886.jpg,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,-1,192,104,122,169,230,165,268,159,264,190,230,212,268,202,6494,/content/celeba/Part 19/Part 19/182886.jpg,/content/celeba/prepared_data/cropped_faces/182886.jpg,39.86885070800781,46.2011833190918,79.73770141601562,41.656803131103516,75.54098510742188,65.13609313964844,39.86885070800781,81.79881286621094,79.73770141601562,74.224853515625,/content/celeba/prepared_data/aligned_faces/pred/182886.jpg,40.0,46.0,80.0,42.0,76.0,66.0,38.0,82.0,80.0,76.0
182902.jpg,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,515,228,291,403,605,374,709,358,661,434,621,486,717,470,8880,/content/celeba/Part 19/Part 19/182902.jpg,/content/celeba/prepared_data/cropped_faces/182902.jpg,39.58762741088867,46.37220764160156,85.33333587646484,41.290321350097656,64.21993255615234,65.42928314208984,46.625431060791016,81.9454116821289,88.85223388671875,76.863525390625,/content/celeba/prepared_data/aligned_faces/pred/182902.jpg,40.0,46.0,86.0,42.0,64.0,66.0,44.0,82.0,90.0,76.0
182903.jpg,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,43,58,143,198,87,129,140,122,115,155,99,181,144,177,6567,/content/celeba/Part 19/Part 19/182903.jpg,/content/celeba/prepared_data/cropped_faces/182903.jpg,39.38461685180664,45.898990631103516,86.8251724243164,41.37373733520508,64.44755554199219,62.707069396972656,50.12587356567383,79.51515197753906,90.40559387207031,76.92929077148438,/content/celeba/prepared_data/aligned_faces/pred/182903.jpg,40.0,46.0,88.0,42.0,64.0,64.0,50.0,80.0,90.0,76.0
182921.jpg,-1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,78,53,99,137,108,102,149,88,140,122,118,140,163,123,5426,/content/celeba/Part 19/Part 19/182921.jpg,/content/celeba/prepared_data/cropped_faces/182921.jpg,38.787879943847656,45.78102111816406,91.79798126220703,32.70072937011719,80.16161346435547,64.46715545654297,51.71717071533203,81.28466796875,109.89898681640625,65.40145874023438,/content/celeba/prepared_data/aligned_faces/pred/182921.jpg,40.0,46.0,90.0,32.0,80.0,66.0,52.0,82.0,112.0,64.0
182928.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,338,119,361,500,449,300,549,283,541,365,474,439,551,420,5169,/content/celeba/Part 19/Part 19/182928.jpg,/content/celeba/prepared_data/cropped_faces/182928.jpg,39.35734176635742,46.33599853515625,74.81440734863281,41.98400115966797,71.97783660888672,62.97600173950195,48.22160720825195,81.91999816894531,75.52354431152344,77.05599975585938,/content/celeba/prepared_data/aligned_faces/pred/182928.jpg,40.0,46.0,76.0,42.0,72.0,62.0,48.0,82.0,76.0,76.0
